"Step","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MIN","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MAX"
"79370","16984.7421875","16984.7421875","16984.7421875"
"79378","17019","17019","17019"
"79385","17206.7109375","17206.7109375","17206.7109375"
"79396","17080.134765625","17080.134765625","17080.134765625"
"79399","16812.48046875","16812.48046875","16812.48046875"
"79415","17206.84375","17206.84375","17206.84375"
"79431","16738.03125","16738.03125","16738.03125"
"79434","16809.50390625","16809.50390625","16809.50390625"
"79443","17366.576171875","17366.576171875","17366.576171875"
"79458","16518.06640625","16518.06640625","16518.06640625"
"79459","16720.2421875","16720.2421875","16720.2421875"
"79471","17257.875","17257.875","17257.875"
"79481","17105.923828125","17105.923828125","17105.923828125"
"79484","17061.048828125","17061.048828125","17061.048828125"
"79505","17096.546875","17096.546875","17096.546875"
"79506","16985.58984375","16985.58984375","16985.58984375"
"79508","16566.048828125","16566.048828125","16566.048828125"
"79517","17177.9375","17177.9375","17177.9375"
"79523","16840.23828125","16840.23828125","16840.23828125"
"79533","16922.86328125","16922.86328125","16922.86328125"
"79558","17091.173828125","17091.173828125","17091.173828125"
"79559","17096.40234375","17096.40234375","17096.40234375"
"79568","17041.6015625","17041.6015625","17041.6015625"
"79573","16934.75","16934.75","16934.75"
"79603","17210.63671875","17210.63671875","17210.63671875"
"79611","16906.197265625","16906.197265625","16906.197265625"
"79619","17063.95703125","17063.95703125","17063.95703125"
"79620","16549.638671875","16549.638671875","16549.638671875"
"79641","16408.10546875","16408.10546875","16408.10546875"
"79644","16973.76953125","16973.76953125","16973.76953125"
"79647","16853.884765625","16853.884765625","16853.884765625"
"79649","16876.833984375","16876.833984375","16876.833984375"
"79656","17102.658203125","17102.658203125","17102.658203125"
"79672","16686.578125","16686.578125","16686.578125"
"79682","16611.431640625","16611.431640625","16611.431640625"
"79684","17045.7578125","17045.7578125","17045.7578125"
"79686","17024.09375","17024.09375","17024.09375"
"79693","16739.01171875","16739.01171875","16739.01171875"
"79702","16872.396484375","16872.396484375","16872.396484375"
"79709","16470.38671875","16470.38671875","16470.38671875"
"79722","16897.546875","16897.546875","16897.546875"
"79726","16988.767578125","16988.767578125","16988.767578125"
"79730","16803.322265625","16803.322265625","16803.322265625"
"79747","16723.802734375","16723.802734375","16723.802734375"
"79748","16535.53515625","16535.53515625","16535.53515625"
"79749","16678.353515625","16678.353515625","16678.353515625"
"79771","16936.78515625","16936.78515625","16936.78515625"
"79777","17005.806640625","17005.806640625","17005.806640625"
"79780","17641.2578125","17641.2578125","17641.2578125"
"79783","17375.0234375","17375.0234375","17375.0234375"
"79833","16691.2734375","16691.2734375","16691.2734375"
"79843","16565.5390625","16565.5390625","16565.5390625"
"79845","17135.05078125","17135.05078125","17135.05078125"
"79865","16920.634765625","16920.634765625","16920.634765625"
"79867","16790.6640625","16790.6640625","16790.6640625"
"79875","16392.380859375","16392.380859375","16392.380859375"
"79888","16580.880859375","16580.880859375","16580.880859375"
"79893","17018.515625","17018.515625","17018.515625"
"79906","17225.744140625","17225.744140625","17225.744140625"
"79921","16808.16796875","16808.16796875","16808.16796875"
"79932","17315.0546875","17315.0546875","17315.0546875"
"79937","16837.80859375","16837.80859375","16837.80859375"
"79954","17591.314453125","17591.314453125","17591.314453125"
"79958","17142.9765625","17142.9765625","17142.9765625"
"79959","16925.078125","16925.078125","16925.078125"
"79968","16674.228515625","16674.228515625","16674.228515625"
"79978","16631.9296875","16631.9296875","16631.9296875"
"79983","17114.234375","17114.234375","17114.234375"
"79987","17028.298828125","17028.298828125","17028.298828125"
"79999","16736.990234375","16736.990234375","16736.990234375"
"80019","17219.17578125","17219.17578125","17219.17578125"
"80026","16620.2578125","16620.2578125","16620.2578125"
"80035","16307.751953125","16307.751953125","16307.751953125"
"80046","16976.890625","16976.890625","16976.890625"
"80065","16864.26171875","16864.26171875","16864.26171875"
"80086","16638.9140625","16638.9140625","16638.9140625"
"80109","16938.7734375","16938.7734375","16938.7734375"
"80117","17179.88671875","17179.88671875","17179.88671875"
"80123","16834.6640625","16834.6640625","16834.6640625"
"80133","16637.73828125","16637.73828125","16637.73828125"
"80135","17125.82421875","17125.82421875","17125.82421875"
"80162","16975.140625","16975.140625","16975.140625"
"80168","16239.310546875","16239.310546875","16239.310546875"
"80174","16887.76953125","16887.76953125","16887.76953125"
"80178","16913.412109375","16913.412109375","16913.412109375"
"80192","17671.13671875","17671.13671875","17671.13671875"
"80203","17085.658203125","17085.658203125","17085.658203125"
"80230","17175.1171875","17175.1171875","17175.1171875"
"80231","17120.24609375","17120.24609375","17120.24609375"
"80248","16755.06640625","16755.06640625","16755.06640625"
"80261","16748.283203125","16748.283203125","16748.283203125"
"80278","17291.48046875","17291.48046875","17291.48046875"
"80283","17047.85546875","17047.85546875","17047.85546875"
"80316","16881.3515625","16881.3515625","16881.3515625"
"80322","16608.130859375","16608.130859375","16608.130859375"
"80333","16588.5078125","16588.5078125","16588.5078125"
"80335","16831.08984375","16831.08984375","16831.08984375"
"80344","16965.5703125","16965.5703125","16965.5703125"
"80345","16932.70703125","16932.70703125","16932.70703125"
"80358","16641.435546875","16641.435546875","16641.435546875"
"80360","17244.53125","17244.53125","17244.53125"
"80374","16975.814453125","16975.814453125","16975.814453125"
"80377","17224.087890625","17224.087890625","17224.087890625"
"80396","16824.494140625","16824.494140625","16824.494140625"
"80403","16440.642578125","16440.642578125","16440.642578125"
"80407","16809.8828125","16809.8828125","16809.8828125"
"80432","17113.5078125","17113.5078125","17113.5078125"
"80444","17592.46875","17592.46875","17592.46875"
"80453","17173.8046875","17173.8046875","17173.8046875"
"80458","16891.56640625","16891.56640625","16891.56640625"
"80472","16806.90625","16806.90625","16806.90625"
"80478","16992.640625","16992.640625","16992.640625"
"80479","17045.1484375","17045.1484375","17045.1484375"
"80481","16773.50390625","16773.50390625","16773.50390625"
"80487","16546.125","16546.125","16546.125"
"80490","17117.587890625","17117.587890625","17117.587890625"
"80501","17317.42578125","17317.42578125","17317.42578125"
"80515","16947.634765625","16947.634765625","16947.634765625"
"80516","16756.125","16756.125","16756.125"
"80554","16824.62890625","16824.62890625","16824.62890625"
"80566","17203.2578125","17203.2578125","17203.2578125"
"80575","16998.8359375","16998.8359375","16998.8359375"
"80589","17338.59765625","17338.59765625","17338.59765625"
"80592","16817.3203125","16817.3203125","16817.3203125"
"80595","16971.41796875","16971.41796875","16971.41796875"
"80602","17201.34375","17201.34375","17201.34375"
"80616","16859.21484375","16859.21484375","16859.21484375"
"80619","16967.265625","16967.265625","16967.265625"
"80645","17263.78125","17263.78125","17263.78125"
"80661","16782.330078125","16782.330078125","16782.330078125"
"80664","16781.96484375","16781.96484375","16781.96484375"
"80674","17158.6640625","17158.6640625","17158.6640625"
"80683","17211.4296875","17211.4296875","17211.4296875"
"80684","17522.615234375","17522.615234375","17522.615234375"
"80689","17172.0390625","17172.0390625","17172.0390625"
"80701","17007.91015625","17007.91015625","17007.91015625"
"80707","17369.4765625","17369.4765625","17369.4765625"
"80729","16796.857421875","16796.857421875","16796.857421875"
"80736","16672.2265625","16672.2265625","16672.2265625"
"80769","16567.6015625","16567.6015625","16567.6015625"
"80779","16603.822265625","16603.822265625","16603.822265625"
"80784","17310.46875","17310.46875","17310.46875"
"80785","17055.806640625","17055.806640625","17055.806640625"
"80795","16539.376953125","16539.376953125","16539.376953125"
"80812","17081.45703125","17081.45703125","17081.45703125"
"80816","16945.083984375","16945.083984375","16945.083984375"
"80817","17355.619140625","17355.619140625","17355.619140625"
"80818","17351.453125","17351.453125","17351.453125"
"80870","17143.65625","17143.65625","17143.65625"
"80886","16275.79296875","16275.79296875","16275.79296875"
"80927","17158.93359375","17158.93359375","17158.93359375"
"80942","17096.9140625","17096.9140625","17096.9140625"
"80944","16823.63671875","16823.63671875","16823.63671875"
"80952","16417.2265625","16417.2265625","16417.2265625"
"80954","17102.33203125","17102.33203125","17102.33203125"
"80988","16933.5625","16933.5625","16933.5625"
"81025","16540.21484375","16540.21484375","16540.21484375"
"81028","17126.16015625","17126.16015625","17126.16015625"
"81030","16687.7265625","16687.7265625","16687.7265625"
"81035","16829.44140625","16829.44140625","16829.44140625"
"81036","17118","17118","17118"
"81039","16617.296875","16617.296875","16617.296875"
"81041","16486.724609375","16486.724609375","16486.724609375"
"81046","17072.0390625","17072.0390625","17072.0390625"
"81048","17221.998046875","17221.998046875","17221.998046875"
"81052","17393.640625","17393.640625","17393.640625"
"81068","16798.4296875","16798.4296875","16798.4296875"
"81077","17480.171875","17480.171875","17480.171875"
"81099","16872.46875","16872.46875","16872.46875"
"81133","17088.765625","17088.765625","17088.765625"
"81137","16747.91015625","16747.91015625","16747.91015625"
"81139","17270.1640625","17270.1640625","17270.1640625"
"81149","16984.693359375","16984.693359375","16984.693359375"
"81152","16486.453125","16486.453125","16486.453125"
"81155","16645.283203125","16645.283203125","16645.283203125"
"81178","17248.49609375","17248.49609375","17248.49609375"
"81184","17115.80078125","17115.80078125","17115.80078125"
"81185","16887.54296875","16887.54296875","16887.54296875"
"81188","17491.05859375","17491.05859375","17491.05859375"
"81191","17557.212890625","17557.212890625","17557.212890625"
"81197","16891.80078125","16891.80078125","16891.80078125"
"81200","17204.94140625","17204.94140625","17204.94140625"
"81203","17040.322265625","17040.322265625","17040.322265625"
"81215","17294.51171875","17294.51171875","17294.51171875"
"81270","16639.33203125","16639.33203125","16639.33203125"
"81273","16317.3291015625","16317.3291015625","16317.3291015625"
"81277","16967.48046875","16967.48046875","16967.48046875"
"81280","17346.013671875","17346.013671875","17346.013671875"
"81291","16910.853515625","16910.853515625","16910.853515625"
"81298","17030.53125","17030.53125","17030.53125"
"81311","17331.23046875","17331.23046875","17331.23046875"
"81325","17100.146484375","17100.146484375","17100.146484375"
"81331","17360.10546875","17360.10546875","17360.10546875"
"81344","16648.849609375","16648.849609375","16648.849609375"
"81346","16407.88671875","16407.88671875","16407.88671875"
"81347","17190.439453125","17190.439453125","17190.439453125"
"81358","16922.9453125","16922.9453125","16922.9453125"
"81370","17160.140625","17160.140625","17160.140625"
"81374","16437.87109375","16437.87109375","16437.87109375"
"81402","17237.21484375","17237.21484375","17237.21484375"
"81410","16731.2109375","16731.2109375","16731.2109375"
"81412","16577.421875","16577.421875","16577.421875"
"81419","17103.427734375","17103.427734375","17103.427734375"
"81436","17188.6171875","17188.6171875","17188.6171875"
"81442","17326.0546875","17326.0546875","17326.0546875"
"81452","16919.7421875","16919.7421875","16919.7421875"
"81463","16576.923828125","16576.923828125","16576.923828125"
"81464","16724.9140625","16724.9140625","16724.9140625"
"81475","16922.09765625","16922.09765625","16922.09765625"
"81477","16648.87890625","16648.87890625","16648.87890625"
"81480","16829.3125","16829.3125","16829.3125"
"81481","16937.5703125","16937.5703125","16937.5703125"
"81491","16947.6484375","16947.6484375","16947.6484375"
"81496","16800.23046875","16800.23046875","16800.23046875"
"81518","17248.7109375","17248.7109375","17248.7109375"
"81534","17272.96484375","17272.96484375","17272.96484375"
"81542","17467.296875","17467.296875","17467.296875"
"81547","17301.416015625","17301.416015625","17301.416015625"
"81553","16852.326171875","16852.326171875","16852.326171875"
"81555","17161.80078125","17161.80078125","17161.80078125"
"81564","17168.73828125","17168.73828125","17168.73828125"
"81567","16948.728515625","16948.728515625","16948.728515625"
"81577","16931.474609375","16931.474609375","16931.474609375"
"81582","16872.76171875","16872.76171875","16872.76171875"
"81595","16588.423828125","16588.423828125","16588.423828125"
"81599","17146.91796875","17146.91796875","17146.91796875"
"81629","17039.587890625","17039.587890625","17039.587890625"
"81632","16826.265625","16826.265625","16826.265625"
"81633","17080.119140625","17080.119140625","17080.119140625"
"81658","17083.28515625","17083.28515625","17083.28515625"
"81660","16811.69140625","16811.69140625","16811.69140625"
"81667","16782.107421875","16782.107421875","16782.107421875"
"81668","16906.705078125","16906.705078125","16906.705078125"
"81702","16681.095703125","16681.095703125","16681.095703125"
"81707","17232.451171875","17232.451171875","17232.451171875"
"81709","16779.90625","16779.90625","16779.90625"
"81717","17202.73828125","17202.73828125","17202.73828125"
"81721","17266.99609375","17266.99609375","17266.99609375"
"81724","16894.033203125","16894.033203125","16894.033203125"
"81742","16894.3359375","16894.3359375","16894.3359375"
"81743","17005.84765625","17005.84765625","17005.84765625"
"81761","16717.583984375","16717.583984375","16717.583984375"
"81762","16798.73046875","16798.73046875","16798.73046875"
"81770","17044.06640625","17044.06640625","17044.06640625"
"81777","17099.623046875","17099.623046875","17099.623046875"
"81794","16986.9765625","16986.9765625","16986.9765625"
"81796","17207.95703125","17207.95703125","17207.95703125"
"81809","16890.71875","16890.71875","16890.71875"
"81819","17309.50390625","17309.50390625","17309.50390625"
"81825","16950.140625","16950.140625","16950.140625"
"81840","17186.3203125","17186.3203125","17186.3203125"
"81854","16933.68359375","16933.68359375","16933.68359375"
"81856","16742.64453125","16742.64453125","16742.64453125"
"81870","17170.01171875","17170.01171875","17170.01171875"
"81883","17342.2734375","17342.2734375","17342.2734375"
"81884","17118.08984375","17118.08984375","17118.08984375"
"81886","17028.76953125","17028.76953125","17028.76953125"
"81889","17254.33203125","17254.33203125","17254.33203125"
"81890","17404.9140625","17404.9140625","17404.9140625"
"81893","17063.96484375","17063.96484375","17063.96484375"
"81940","17030.19140625","17030.19140625","17030.19140625"
"81943","16673.521484375","16673.521484375","16673.521484375"
"81948","16987.765625","16987.765625","16987.765625"
"81968","17060.634765625","17060.634765625","17060.634765625"
"81981","16901.15234375","16901.15234375","16901.15234375"
"81994","16808.3125","16808.3125","16808.3125"
"82011","16736.08984375","16736.08984375","16736.08984375"
"82017","16904.46875","16904.46875","16904.46875"
"82024","16781.1953125","16781.1953125","16781.1953125"
"82031","16996.802734375","16996.802734375","16996.802734375"
"82056","16947.2265625","16947.2265625","16947.2265625"
"82077","17350.30078125","17350.30078125","17350.30078125"
"82085","16920.37109375","16920.37109375","16920.37109375"
"82087","17258.3359375","17258.3359375","17258.3359375"
"82088","16583.5703125","16583.5703125","16583.5703125"
"82089","16701.28125","16701.28125","16701.28125"
"82096","17300.921875","17300.921875","17300.921875"
"82103","16892.94140625","16892.94140625","16892.94140625"
"82109","16676.89453125","16676.89453125","16676.89453125"
"82113","17064.67578125","17064.67578125","17064.67578125"
"82126","16839.96875","16839.96875","16839.96875"
"82168","17099.60546875","17099.60546875","17099.60546875"
"82175","17221.76953125","17221.76953125","17221.76953125"
"82179","16866.021484375","16866.021484375","16866.021484375"
"82181","16834.83203125","16834.83203125","16834.83203125"
"82189","16828.12109375","16828.12109375","16828.12109375"
"82195","17235.90625","17235.90625","17235.90625"
"82196","16415.357421875","16415.357421875","16415.357421875"
"82213","17688.671875","17688.671875","17688.671875"
"82214","17648.181640625","17648.181640625","17648.181640625"
"82219","16787.359375","16787.359375","16787.359375"
"82227","16791.96484375","16791.96484375","16791.96484375"
"82249","16947.3984375","16947.3984375","16947.3984375"
"82250","17025.46875","17025.46875","17025.46875"
"82252","17113.109375","17113.109375","17113.109375"
"82286","16904.05859375","16904.05859375","16904.05859375"
"82295","16821.388671875","16821.388671875","16821.388671875"
"82310","17427.39453125","17427.39453125","17427.39453125"
"82334","16872.21875","16872.21875","16872.21875"
"82342","17371.650390625","17371.650390625","17371.650390625"
"82344","16671.33203125","16671.33203125","16671.33203125"
"82346","16889.11328125","16889.11328125","16889.11328125"
"82353","17079.068359375","17079.068359375","17079.068359375"
"82362","17273.134765625","17273.134765625","17273.134765625"
"82363","16485.28125","16485.28125","16485.28125"
"82373","17015.18359375","17015.18359375","17015.18359375"
"82374","17042.966796875","17042.966796875","17042.966796875"
"82381","16666.13671875","16666.13671875","16666.13671875"
"82391","16960.931640625","16960.931640625","16960.931640625"
"82400","17044.091796875","17044.091796875","17044.091796875"
"82421","16684.3203125","16684.3203125","16684.3203125"
"82430","17071.2578125","17071.2578125","17071.2578125"
"82434","16811.94921875","16811.94921875","16811.94921875"
"82439","16994.03125","16994.03125","16994.03125"
"82448","16907.52734375","16907.52734375","16907.52734375"
"82452","16717.578125","16717.578125","16717.578125"
"82468","16783.8984375","16783.8984375","16783.8984375"
"82472","17052.486328125","17052.486328125","17052.486328125"
"82473","16978.7890625","16978.7890625","16978.7890625"
"82487","16907.78515625","16907.78515625","16907.78515625"
"82490","17081.943359375","17081.943359375","17081.943359375"
"82497","16853.9921875","16853.9921875","16853.9921875"
"82500","17270.1796875","17270.1796875","17270.1796875"
"82505","16779.796875","16779.796875","16779.796875"
"82515","16705.833984375","16705.833984375","16705.833984375"
"82517","17121.849609375","17121.849609375","17121.849609375"
"82523","17051.74609375","17051.74609375","17051.74609375"
"82525","16847.052734375","16847.052734375","16847.052734375"
"82542","17126.328125","17126.328125","17126.328125"
"82543","17156.244140625","17156.244140625","17156.244140625"
"82553","17553.1484375","17553.1484375","17553.1484375"
"82557","16844.19140625","16844.19140625","16844.19140625"
"82564","16962.923828125","16962.923828125","16962.923828125"
"82568","16517.71484375","16517.71484375","16517.71484375"
"82574","17423.44140625","17423.44140625","17423.44140625"
"82585","17045.390625","17045.390625","17045.390625"
"82589","16887.943359375","16887.943359375","16887.943359375"
"82592","17387.55078125","17387.55078125","17387.55078125"
"82593","16914.05078125","16914.05078125","16914.05078125"
"82598","17135.66015625","17135.66015625","17135.66015625"
"82603","17123.162109375","17123.162109375","17123.162109375"
"82610","17505.8984375","17505.8984375","17505.8984375"
"82627","17023.548828125","17023.548828125","17023.548828125"
"82646","16710.68359375","16710.68359375","16710.68359375"
"82678","17028.56640625","17028.56640625","17028.56640625"
"82681","17566.89453125","17566.89453125","17566.89453125"
"82683","16716.658203125","16716.658203125","16716.658203125"
"82686","16988.0546875","16988.0546875","16988.0546875"
"82703","16778.0078125","16778.0078125","16778.0078125"
"82726","16841.328125","16841.328125","16841.328125"
"82751","16571.978515625","16571.978515625","16571.978515625"
"82753","16671.564453125","16671.564453125","16671.564453125"
"82770","17168.515625","17168.515625","17168.515625"
"82773","16905.294921875","16905.294921875","16905.294921875"
"82790","16767.09375","16767.09375","16767.09375"
"82806","16849.328125","16849.328125","16849.328125"
"82831","16912.7109375","16912.7109375","16912.7109375"
"82833","16920.36328125","16920.36328125","16920.36328125"
"82842","17248.12890625","17248.12890625","17248.12890625"
"82871","17301.107421875","17301.107421875","17301.107421875"
"82925","16507.078125","16507.078125","16507.078125"
"82936","16649.66015625","16649.66015625","16649.66015625"
"82937","17293.90625","17293.90625","17293.90625"
"82954","17314.12109375","17314.12109375","17314.12109375"
"82961","16428.076171875","16428.076171875","16428.076171875"
"82973","16531.3359375","16531.3359375","16531.3359375"
"83011","17272.216796875","17272.216796875","17272.216796875"
"83018","17067.9453125","17067.9453125","17067.9453125"
"83033","17509.6796875","17509.6796875","17509.6796875"
"83037","17051.8203125","17051.8203125","17051.8203125"
"83039","17002.8984375","17002.8984375","17002.8984375"
"83045","17247.951171875","17247.951171875","17247.951171875"
"83049","16715.287109375","16715.287109375","16715.287109375"
"83083","17307.8125","17307.8125","17307.8125"
"83115","16881.173828125","16881.173828125","16881.173828125"
"83117","16943.09765625","16943.09765625","16943.09765625"
"83120","16556.63671875","16556.63671875","16556.63671875"
"83121","17060.95703125","17060.95703125","17060.95703125"
"83122","17467.16796875","17467.16796875","17467.16796875"
"83123","17073.4296875","17073.4296875","17073.4296875"
"83124","16593.3984375","16593.3984375","16593.3984375"
"83128","16883.0546875","16883.0546875","16883.0546875"
"83134","16833.97265625","16833.97265625","16833.97265625"
"83142","16592.173828125","16592.173828125","16592.173828125"
"83149","17231.890625","17231.890625","17231.890625"
"83153","17461.947265625","17461.947265625","17461.947265625"
"83161","16899.41015625","16899.41015625","16899.41015625"
"83171","16800.494140625","16800.494140625","16800.494140625"
"83178","16855.5703125","16855.5703125","16855.5703125"
"83179","17196.7421875","17196.7421875","17196.7421875"
"83186","17236.9609375","17236.9609375","17236.9609375"
"83191","16587.0390625","16587.0390625","16587.0390625"
"83212","16757.833984375","16757.833984375","16757.833984375"
"83217","17279.625","17279.625","17279.625"
"83237","16471.513671875","16471.513671875","16471.513671875"
"83248","17086.1953125","17086.1953125","17086.1953125"
"83259","17447.44921875","17447.44921875","17447.44921875"
"83269","17658.51171875","17658.51171875","17658.51171875"
"83273","17076.52734375","17076.52734375","17076.52734375"
"83281","17269.21484375","17269.21484375","17269.21484375"
"83291","16954.25","16954.25","16954.25"
"83293","16930.814453125","16930.814453125","16930.814453125"
"83297","16951.8203125","16951.8203125","16951.8203125"
"83299","17140.5","17140.5","17140.5"
"83301","16923.984375","16923.984375","16923.984375"
"83304","17390.55078125","17390.55078125","17390.55078125"
"83313","17114.185546875","17114.185546875","17114.185546875"
"83317","16815.873046875","16815.873046875","16815.873046875"
"83333","17285.427734375","17285.427734375","17285.427734375"
"83341","17187.83203125","17187.83203125","17187.83203125"
"83356","16592.94140625","16592.94140625","16592.94140625"
"83360","17196.5703125","17196.5703125","17196.5703125"
"83374","16998","16998","16998"
"83376","16904.1015625","16904.1015625","16904.1015625"
"83379","16694.388671875","16694.388671875","16694.388671875"
"83399","16981.58984375","16981.58984375","16981.58984375"
"83408","17044.0234375","17044.0234375","17044.0234375"
"83422","16878.9296875","16878.9296875","16878.9296875"
"83428","16505.28125","16505.28125","16505.28125"
"83440","16930.376953125","16930.376953125","16930.376953125"
"83442","17644.4765625","17644.4765625","17644.4765625"
"83443","17039.443359375","17039.443359375","17039.443359375"
"83444","16926.79296875","16926.79296875","16926.79296875"
"83461","16929.12890625","16929.12890625","16929.12890625"
"83469","17332.595703125","17332.595703125","17332.595703125"
"83472","17298.9296875","17298.9296875","17298.9296875"
"83480","17362.021484375","17362.021484375","17362.021484375"
"83494","16746.033203125","16746.033203125","16746.033203125"
"83498","16776.244140625","16776.244140625","16776.244140625"
"83501","17062.56640625","17062.56640625","17062.56640625"
"83504","16880.265625","16880.265625","16880.265625"
"83505","16658.58984375","16658.58984375","16658.58984375"
"83507","16765.03515625","16765.03515625","16765.03515625"
"83510","17238.71875","17238.71875","17238.71875"
"83512","17260.08984375","17260.08984375","17260.08984375"
"83513","16616.615234375","16616.615234375","16616.615234375"
"83517","16880.98046875","16880.98046875","16880.98046875"
"83523","17141.66015625","17141.66015625","17141.66015625"
"83537","17160.982421875","17160.982421875","17160.982421875"
"83540","17005.31640625","17005.31640625","17005.31640625"
"83541","16610.6796875","16610.6796875","16610.6796875"
"83546","16555.38671875","16555.38671875","16555.38671875"
"83571","16898.986328125","16898.986328125","16898.986328125"
"83579","16832.09765625","16832.09765625","16832.09765625"
"83597","16910.361328125","16910.361328125","16910.361328125"
"83601","17322.05859375","17322.05859375","17322.05859375"
"83615","17172.271484375","17172.271484375","17172.271484375"
"83616","17388.4296875","17388.4296875","17388.4296875"
"83621","16881.12890625","16881.12890625","16881.12890625"
"83641","16945.11328125","16945.11328125","16945.11328125"
"83668","17269.546875","17269.546875","17269.546875"
"83679","17333.462890625","17333.462890625","17333.462890625"
"83686","16661.21484375","16661.21484375","16661.21484375"
"83689","16944.662109375","16944.662109375","16944.662109375"
"83701","17405.994140625","17405.994140625","17405.994140625"
"83710","17440.00390625","17440.00390625","17440.00390625"
"83714","17366.705078125","17366.705078125","17366.705078125"
"83729","17071.001953125","17071.001953125","17071.001953125"
"83733","17226.51953125","17226.51953125","17226.51953125"
"83734","17034.49609375","17034.49609375","17034.49609375"
"83741","16540.13671875","16540.13671875","16540.13671875"
"83752","17537.6640625","17537.6640625","17537.6640625"
"83753","17090.484375","17090.484375","17090.484375"
"83774","17344.32421875","17344.32421875","17344.32421875"
"83778","17285.3125","17285.3125","17285.3125"
"83787","16585.8828125","16585.8828125","16585.8828125"
"83790","17199.25","17199.25","17199.25"
"83794","16765.830078125","16765.830078125","16765.830078125"
"83798","17499.703125","17499.703125","17499.703125"
"83801","16745.947265625","16745.947265625","16745.947265625"
"83803","17364.46875","17364.46875","17364.46875"
"83808","17381.8828125","17381.8828125","17381.8828125"
"83814","17690.208984375","17690.208984375","17690.208984375"
"83819","17464.578125","17464.578125","17464.578125"
"83829","17137.376953125","17137.376953125","17137.376953125"
"83833","17045.64453125","17045.64453125","17045.64453125"
"83845","17192.23046875","17192.23046875","17192.23046875"
"83851","16682.6484375","16682.6484375","16682.6484375"
"83854","16744.50390625","16744.50390625","16744.50390625"
"83879","16979.685546875","16979.685546875","16979.685546875"
"83898","16836.634765625","16836.634765625","16836.634765625"
"83907","16888.46875","16888.46875","16888.46875"
"83915","17182.80859375","17182.80859375","17182.80859375"
"83921","16573.58984375","16573.58984375","16573.58984375"
"83947","16407.640625","16407.640625","16407.640625"
"83953","17010.205078125","17010.205078125","17010.205078125"
"83998","17700.083984375","17700.083984375","17700.083984375"
"84008","16725.49609375","16725.49609375","16725.49609375"
"84014","16758.23046875","16758.23046875","16758.23046875"
"84028","16514.119140625","16514.119140625","16514.119140625"
"84034","16389.064453125","16389.064453125","16389.064453125"
"84064","17024.650390625","17024.650390625","17024.650390625"
"84080","17177.640625","17177.640625","17177.640625"
"84085","16974.12109375","16974.12109375","16974.12109375"
"84089","17464.484375","17464.484375","17464.484375"
"84090","17342.61328125","17342.61328125","17342.61328125"
"84103","17372.03125","17372.03125","17372.03125"
"84116","17193.703125","17193.703125","17193.703125"
"84123","16944.62109375","16944.62109375","16944.62109375"
"84126","17003.16796875","17003.16796875","17003.16796875"
"84132","17064.68359375","17064.68359375","17064.68359375"
"84143","17366.4296875","17366.4296875","17366.4296875"
"84145","17050.40625","17050.40625","17050.40625"
"84146","16751.322265625","16751.322265625","16751.322265625"
"84157","16801.1953125","16801.1953125","16801.1953125"
"84167","17421.740234375","17421.740234375","17421.740234375"
"84169","17165.6328125","17165.6328125","17165.6328125"
"84173","16700.587890625","16700.587890625","16700.587890625"
"84189","16964.91796875","16964.91796875","16964.91796875"
"84204","16798.34765625","16798.34765625","16798.34765625"
"84217","16999.0234375","16999.0234375","16999.0234375"
"84231","17164.31640625","17164.31640625","17164.31640625"
"84241","16704.416015625","16704.416015625","16704.416015625"
"84254","17186.43359375","17186.43359375","17186.43359375"
"84256","16855.255859375","16855.255859375","16855.255859375"
"84259","16943.33203125","16943.33203125","16943.33203125"
"84269","17355.04296875","17355.04296875","17355.04296875"
"84287","17297.18359375","17297.18359375","17297.18359375"
"84298","17425.041015625","17425.041015625","17425.041015625"
"84331","17065.84375","17065.84375","17065.84375"
"84363","17262.546875","17262.546875","17262.546875"
"84371","16313.9091796875","16313.9091796875","16313.9091796875"
"84385","17345.892578125","17345.892578125","17345.892578125"
"84386","17379.666015625","17379.666015625","17379.666015625"
"84393","17435.666015625","17435.666015625","17435.666015625"
"84396","17462.521484375","17462.521484375","17462.521484375"
"84410","17148.50390625","17148.50390625","17148.50390625"
"84426","17054.05859375","17054.05859375","17054.05859375"
"84437","17121.55078125","17121.55078125","17121.55078125"
"84450","17048.8671875","17048.8671875","17048.8671875"
"84463","16860.0234375","16860.0234375","16860.0234375"
"84465","17210.4140625","17210.4140625","17210.4140625"
"84470","16849.095703125","16849.095703125","16849.095703125"
"84475","16898.724609375","16898.724609375","16898.724609375"
"84494","17102.15234375","17102.15234375","17102.15234375"
"84496","17566.734375","17566.734375","17566.734375"
"84510","17172.833984375","17172.833984375","17172.833984375"
"84521","16773.62109375","16773.62109375","16773.62109375"
"84525","16883.5","16883.5","16883.5"
"84527","16777.64453125","16777.64453125","16777.64453125"
"84530","16862.79296875","16862.79296875","16862.79296875"
"84535","17360.04296875","17360.04296875","17360.04296875"
"84537","17094.12890625","17094.12890625","17094.12890625"
"84543","17145.587890625","17145.587890625","17145.587890625"
"84544","16576.375","16576.375","16576.375"
"84560","17139.078125","17139.078125","17139.078125"
"84569","16730.3828125","16730.3828125","16730.3828125"
