"Step","dual_nyc_man_south_no_info_paper_v2_mode0 - combined/total_reward","dual_nyc_man_south_no_info_paper_v2_mode0 - combined/total_reward__MIN","dual_nyc_man_south_no_info_paper_v2_mode0 - combined/total_reward__MAX"
"84836","17408.08396972472","17408.08396972472","17408.08396972472"
"84889","17967.818614191365","17967.818614191365","17967.818614191365"
"84906","17734.756679514932","17734.756679514932","17734.756679514932"
"84923","17939.41303959929","17939.41303959929","17939.41303959929"
"84926","17658.532524087026","17658.532524087026","17658.532524087026"
"84998","18795.647612554116","18795.647612554116","18795.647612554116"
"85007","18490.411942890445","18490.411942890445","18490.411942890445"
"85021","17443.99622749473","17443.99622749473","17443.99622749473"
"85061","18258.091221916973","18258.091221916973","18258.091221916973"
"85062","17739.972683344437","17739.972683344437","17739.972683344437"
"85063","17906.412162448665","17906.412162448665","17906.412162448665"
"85077","17617.520773698525","17617.520773698525","17617.520773698525"
"85110","18494.15501995227","18494.15501995227","18494.15501995227"
"85117","18020.886122183372","18020.886122183372","18020.886122183372"
"85120","17431.89603996004","17431.89603996004","17431.89603996004"
"85152","17702.58809129759","17702.58809129759","17702.58809129759"
"85160","18484.690077755582","18484.690077755582","18484.690077755582"
"85162","18375.314499778","18375.314499778","18375.314499778"
"85176","18021.821952852704","18021.821952852704","18021.821952852704"
"85192","18389.536220945723","18389.536220945723","18389.536220945723"
"85239","18118.389103202357","18118.389103202357","18118.389103202357"
"85245","18179.641865301364","18179.641865301364","18179.641865301364"
"85271","17809.15193220668","17809.15193220668","17809.15193220668"
"85273","18057.966753496505","18057.966753496505","18057.966753496505"
"85288","18228.808278305034","18228.808278305034","18228.808278305034"
"85314","18470.747808996566","18470.747808996566","18470.747808996566"
"85318","18090.469007714506","18090.469007714506","18090.469007714506"
"85352","18165.172407148406","18165.172407148406","18165.172407148406"
"85366","17762.827473776226","17762.827473776226","17762.827473776226"
"85409","18271.86915839716","18271.86915839716","18271.86915839716"
"85445","17976.091414002665","17976.091414002665","17976.091414002665"
"85452","17710.155621128873","17710.155621128873","17710.155621128873"
"85459","17909.438222804973","17909.438222804973","17909.438222804973"
"85511","17801.71833358309","17801.71833358309","17801.71833358309"
"85534","18623.942133782886","18623.942133782886","18623.942133782886"
"85578","18081.121842601846","18081.121842601846","18081.121842601846"
"85599","17361.210627122877","17361.210627122877","17361.210627122877"
"85603","17509.973994033746","17509.973994033746","17509.973994033746"
"85661","18310.988134532134","18310.988134532134","18310.988134532134"
"85666","18267.205299395053","18267.205299395053","18267.205299395053"
"85692","18058.815285825287","18058.815285825287","18058.815285825287"
"85719","18019.295622710626","18019.295622710626","18019.295622710626"
"85745","18285.37351942502","18285.37351942502","18285.37351942502"
"85754","18383.418731435235","18383.418731435235","18383.418731435235"
"85761","18067.203153624156","18067.203153624156","18067.203153624156"
"85771","18361.220911782664","18361.220911782664","18361.220911782664"
"85776","17764.392928682428","17764.392928682428","17764.392928682428"
"85796","17863.191534021535","17863.191534021535","17863.191534021535"
"85844","17875.092864552116","17875.092864552116","17875.092864552116"
"85861","17702.936417443667","17702.936417443667","17702.936417443667"
"85904","18207.23032756133","18207.23032756133","18207.23032756133"
"85927","17733.824779970033","17733.824779970033","17733.824779970033"
"85930","18067.472860556118","18067.472860556118","18067.472860556118"
"85968","18520.009939782438","18520.009939782438","18520.009939782438"
"85986","17301.75363073039","17301.75363073039","17301.75363073039"
"85992","17679.426275002777","17679.426275002777","17679.426275002777"
"86004","17576.161999139753","17576.161999139753","17576.161999139753"
"86021","17929.82405266955","17929.82405266955","17929.82405266955"
"86054","17809.940963203466","17809.940963203466","17809.940963203466"
"86061","18029.86588841714","18029.86588841714","18029.86588841714"
"86083","18357.569459151964","18357.569459151964","18357.569459151964"
"86096","18390.512469391724","18390.512469391724","18390.512469391724"
"86099","18282.076322288827","18282.076322288827","18282.076322288827"
"86101","18073.76406754357","18073.76406754357","18073.76406754357"
"86108","18783.62443795094","18783.62443795094","18783.62443795094"
"86141","17819.873429847932","17819.873429847932","17819.873429847932"
"86166","18097.29717834943","18097.29717834943","18097.29717834943"
"86167","17798.334875430126","17798.334875430126","17798.334875430126"
"86170","18500.375631646137","18500.375631646137","18500.375631646137"
"86174","18037.025839133094","18037.025839133094","18037.025839133094"
"86189","18108.658361915863","18108.658361915863","18108.658361915863"
"86193","18091.99271789322","18091.99271789322","18091.99271789322"
"86197","17805.99672033522","17805.99672033522","17805.99672033522"
"86222","18282.460254606507","18282.460254606507","18282.460254606507"
"86249","17807.5222037962","17807.5222037962","17807.5222037962"
"86259","17588.373341575094","17588.373341575094","17588.373341575094"
"86300","17867.797901487407","17867.797901487407","17867.797901487407"
"86318","18079.81837548562","18079.81837548562","18079.81837548562"
"86326","18468.693135392386","18468.693135392386","18468.693135392386"
"86351","17765.640392551897","17765.640392551897","17765.640392551897"
"86378","18041.50914052614","18041.50914052614","18041.50914052614"
"86380","17743.49215720391","17743.49215720391","17743.49215720391"
"86384","17737.84319827395","17737.84319827395","17737.84319827395"
"86389","18114.107150266398","18114.107150266398","18114.107150266398"
"86413","18184.573055028308","18184.573055028308","18184.573055028308"
"86452","18270.177511349764","18270.177511349764","18270.177511349764"
"86455","18214.129705294712","18214.129705294712","18214.129705294712"
"86495","18539.209346986347","18539.209346986347","18539.209346986347"
"86500","17600.991565018317","17600.991565018317","17600.991565018317"
"86520","17761.289394633146","17761.289394633146","17761.289394633146"
"86531","17865.443436896436","17865.443436896436","17865.443436896436"
"86554","17916.032342712846","17916.032342712846","17916.032342712846"
"86564","17715.517536324784","17715.517536324784","17715.517536324784"
"86590","18435.69320942946","18435.69320942946","18435.69320942946"
"86599","18475.407410950167","18475.407410950167","18475.407410950167"
"86625","17711.55995937396","17711.55995937396","17711.55995937396"
"86705","18180.98350885226","18180.98350885226","18180.98350885226"
"86716","18384.462422827175","18384.462422827175","18384.462422827175"
"86723","17946.10857622933","17946.10857622933","17946.10857622933"
"86741","17573.889092740596","17573.889092740596","17573.889092740596"
"86742","18186.336613358864","18186.336613358864","18186.336613358864"
"86769","18008.110352730597","18008.110352730597","18008.110352730597"
"86777","17934.332880008882","17934.332880008882","17934.332880008882"
"86785","17762.16012923188","17762.16012923188","17762.16012923188"
"86810","17678.236340770345","17678.236340770345","17678.236340770345"
"86818","18084.387006077257","18084.387006077257","18084.387006077257"
"86848","18429.55827772228","18429.55827772228","18429.55827772228"
"86851","17944.32054440004","17944.32054440004","17944.32054440004"
"86853","18342.573943029194","18342.573943029194","18342.573943029194"
"86858","18022.417199383955","18022.417199383955","18022.417199383955"
"86861","18109.101534299036","18109.101534299036","18109.101534299036"
"86881","18375.669688616937","18375.669688616937","18375.669688616937"
"86899","18098.034823038077","18098.034823038077","18098.034823038077"
"86921","18195.131766178267","18195.131766178267","18195.131766178267"
"86925","17707.37880749806","17707.37880749806","17707.37880749806"
"86929","18160.845492951492","18160.845492951492","18160.845492951492"
"86956","17825.19743506494","17825.19743506494","17825.19743506494"
"86961","18198.626721916975","18198.626721916975","18198.626721916975"
"86994","18167.597495282498","18167.597495282498","18167.597495282498"
"87000","17966.59198729049","17966.59198729049","17966.59198729049"
"87006","17819.49507553558","17819.49507553558","17819.49507553558"
"87015","18038.449354756354","18038.449354756354","18038.449354756354"
"87029","18135.4815460373","18135.4815460373","18135.4815460373"
"87057","18213.267401931404","18213.267401931404","18213.267401931404"
"87063","18006.63980211455","18006.63980211455","18006.63980211455"
"87092","18036.623851676108","18036.623851676108","18036.623851676108"
"87122","17796.60664596515","17796.60664596515","17796.60664596515"
"87129","17825.97350882451","17825.97350882451","17825.97350882451"
"87147","18005.478682289933","18005.478682289933","18005.478682289933"
"87151","17958.182440032193","17958.182440032193","17958.182440032193"
"87154","18211.419992451993","18211.419992451993","18211.419992451993"
"87155","17930.027472777223","17930.027472777223","17930.027472777223"
"87159","18144.66747868798","18144.66747868798","18144.66747868798"
"87174","17970.243217199466","17970.243217199466","17970.243217199466"
"87204","18263.90723507049","18263.90723507049","18263.90723507049"
"87251","17750.075077228328","17750.075077228328","17750.075077228328"
"87260","17999.72937179487","17999.72937179487","17999.72937179487"
"87292","18185.7568986014","18185.7568986014","18185.7568986014"
"87293","18080.591167748917","18080.591167748917","18080.591167748917"
"87298","17643.73796503497","17643.73796503497","17643.73796503497"
"87301","17943.988196053946","17943.988196053946","17943.988196053946"
"87306","17934.576705128202","17934.576705128202","17934.576705128202"
"87308","18123.184493867244","18123.184493867244","18123.184493867244"
"87317","18078.750874569876","18078.750874569876","18078.750874569876"
"87318","18067.78997630148","18067.78997630148","18067.78997630148"
"87321","18327.939417499172","18327.939417499172","18327.939417499172"
"87360","18595.775557276058","18595.775557276058","18595.775557276058"
"87362","18366.051296176047","18366.051296176047","18366.051296176047"
"87395","17633.749341519593","17633.749341519593","17633.749341519593"
"87402","18260.978634920633","18260.978634920633","18260.978634920633"
"87425","18241.997701021202","18241.997701021202","18241.997701021202"
"87429","18519.880881812634","18519.880881812634","18519.880881812634"
"87459","17393.703771117776","17393.703771117776","17393.703771117776"
"87502","18181.14662959263","18181.14662959263","18181.14662959263"
"87503","17438.035141164393","17438.035141164393","17438.035141164393"
"87512","17881.175784854036","17881.175784854036","17881.175784854036"
"87522","17707.705451048954","17707.705451048954","17707.705451048954"
"87536","17782.186411838164","17782.186411838164","17782.186411838164"
"87538","17737.312512015764","17737.312512015764","17737.312512015764"
"87562","18078.51091724942","18078.51091724942","18078.51091724942"
"87583","18253.330873765124","18253.330873765124","18253.330873765124"
"87597","18098.295671134423","18098.295671134423","18098.295671134423"
"87605","18467.509645021644","18467.509645021644","18467.509645021644"
"87611","17933.962083555336","17933.962083555336","17933.962083555336"
"87649","17843.695471639476","17843.695471639476","17843.695471639476"
"87684","18069.84658122433","18069.84658122433","18069.84658122433"
"87686","17687.24300907426","17687.24300907426","17687.24300907426"
"87709","18220.261631868132","18220.261631868132","18220.261631868132"
"87732","18324.669632617384","18324.669632617384","18324.669632617384"
"87733","18487.382414529915","18487.382414529915","18487.382414529915"
"87741","18325.989604395607","18325.989604395607","18325.989604395607"
"87745","18165.80128610279","18165.80128610279","18165.80128610279"
"87746","18312.453810217557","18312.453810217557","18312.453810217557"
"87749","17678.9229963925","17678.9229963925","17678.9229963925"
"87758","17879.031055250307","17879.031055250307","17879.031055250307"
"87774","17900.14718550894","17900.14718550894","17900.14718550894"
"87801","18145.622023892774","18145.622023892774","18145.622023892774"
"87806","17723.998895659897","17723.998895659897","17723.998895659897"
"87812","18071.05394533245","18071.05394533245","18071.05394533245"
"87819","17904.91778837829","17904.91778837829","17904.91778837829"
"87824","18307.535968309472","18307.535968309472","18307.535968309472"
"87843","18245.5341518759","18245.5341518759","18245.5341518759"
"87858","17852.80198803974","17852.80198803974","17852.80198803974"
"87872","17829.954882894886","17829.954882894886","17829.954882894886"
"87911","17930.07473110223","17930.07473110223","17930.07473110223"
"87914","17852.23430952381","17852.23430952381","17852.23430952381"
"87934","18247.96867862693","18247.96867862693","18247.96867862693"
"87941","17821.073909701416","17821.073909701416","17821.073909701416"
"87966","18178.706903235656","18178.706903235656","18178.706903235656"
"87999","17625.3953973249","17625.3953973249","17625.3953973249"
"88042","18056.055014846268","18056.055014846268","18056.055014846268"
"88053","17734.03550593851","17734.03550593851","17734.03550593851"
"88084","17713.13764088689","17713.13764088689","17713.13764088689"
"88092","18384.018038406044","18384.018038406044","18384.018038406044"
"88104","18277.837494866246","18277.837494866246","18277.837494866246"
"88116","18067.248916722165","18067.248916722165","18067.248916722165"
"88118","17835.69590712066","17835.69590712066","17835.69590712066"
"88120","18028.695151487405","18028.695151487405","18028.695151487405"
"88132","18517.592188339433","18517.592188339433","18517.592188339433"
"88156","18156.484092213348","18156.484092213348","18156.484092213348"
"88163","18332.22045251971","18332.22045251971","18332.22045251971"
"88169","17881.348645215898","17881.348645215898","17881.348645215898"
"88173","18397.44816558442","18397.44816558442","18397.44816558442"
"88177","18161.974081668333","18161.974081668333","18161.974081668333"
"88190","17678.577204656456","17678.577204656456","17678.577204656456"
"88223","18665.93000849151","18665.93000849151","18665.93000849151"
"88234","17921.82161066711","17921.82161066711","17921.82161066711"
"88240","18018.995054362305","18018.995054362305","18018.995054362305"
"88253","17581.744795288047","17581.744795288047","17581.744795288047"
"88265","18209.261089965592","18209.261089965592","18209.261089965592"
"88267","17775.44307067932","17775.44307067932","17775.44307067932"
"88274","18023.601142135645","18023.601142135645","18023.601142135645"
"88278","18497.817828060826","18497.817828060826","18497.817828060826"
"88283","17757.240923409925","17757.240923409925","17757.240923409925"
"88291","17671.856226800977","17671.856226800977","17671.856226800977"
"88294","18472.49145926296","18472.49145926296","18472.49145926296"
"88298","17712.100781496283","17712.100781496283","17712.100781496283"
"88304","17970.161293789548","17970.161293789548","17970.161293789548"
"88319","17602.531392080145","17602.531392080145","17602.531392080145"
"88323","17674.007883893883","17674.007883893883","17674.007883893883"
"88325","17585.15375774226","17585.15375774226","17585.15375774226"
"88329","17632.277370684875","17632.277370684875","17632.277370684875"
"88340","18319.867624292376","18319.867624292376","18319.867624292376"
"88362","18128.89873654124","18128.89873654124","18128.89873654124"
"88367","18095.51106787657","18095.51106787657","18095.51106787657"
"88380","17960.265534992788","17960.265534992788","17960.265534992788"
"88393","17956.40828735154","17956.40828735154","17956.40828735154"
"88397","18222.18922424798","18222.18922424798","18222.18922424798"
"88399","18049.270942446445","18049.270942446445","18049.270942446445"
"88444","18024.417291014543","18024.417291014543","18024.417291014543"
"88460","17865.251525641026","17865.251525641026","17865.251525641026"
"88494","17940.215351093353","17940.215351093353","17940.215351093353"
"88496","17837.284562187815","17837.284562187815","17837.284562187815"
"88520","17664.61201223777","17664.61201223777","17664.61201223777"
"88536","18369.668422743925","18369.668422743925","18369.668422743925"
"88542","18192.888701659453","18192.888701659453","18192.888701659453"
"88577","18815.365062631812","18815.365062631812","18815.365062631812"
"88619","17708.641103618604","17708.641103618604","17708.641103618604"
"88620","18410.638131535132","18410.638131535132","18410.638131535132"
"88624","17646.318240509492","17646.318240509492","17646.318240509492"
"88626","18105.2303459041","18105.2303459041","18105.2303459041"
"88641","18453.629042957044","18453.629042957044","18453.629042957044"
"88642","18210.421412337666","18210.421412337666","18210.421412337666"
"88644","18168.457631923637","18168.457631923637","18168.457631923637"
"88667","18245.37224106449","18245.37224106449","18245.37224106449"
"88694","18455.291603479855","18455.291603479855","18455.291603479855"
"88701","17336.395641580642","17336.395641580642","17336.395641580642"
"88714","17821.3697932623","17821.3697932623","17821.3697932623"
"88722","18584.821895548896","18584.821895548896","18584.821895548896"
"88740","18343.03201068376","18343.03201068376","18343.03201068376"
"88749","18205.474303862808","18205.474303862808","18205.474303862808"
"88753","18397.961713203465","18397.961713203465","18397.961713203465"
"88760","17558.459174075928","17558.459174075928","17558.459174075928"
"88793","18423.428218087472","18423.428218087472","18423.428218087472"
"88825","18108.411668303917","18108.411668303917","18108.411668303917"
"88863","18289.148824703076","18289.148824703076","18289.148824703076"
"88868","17956.810485958486","17956.810485958486","17956.810485958486"
"88876","18243.46545898546","18243.46545898546","18243.46545898546"
"88882","17813.99079961705","17813.99079961705","17813.99079961705"
"88887","18577.82606970807","18577.82606970807","18577.82606970807"
"88897","18375.65051823177","18375.65051823177","18375.65051823177"
"88917","18680.392792069044","18680.392792069044","18680.392792069044"
"88923","17950.342612776116","17950.342612776116","17950.342612776116"
"88932","17984.238945554447","17984.238945554447","17984.238945554447"
"88941","18528.532491452992","18528.532491452992","18528.532491452992"
"89008","17425.07031715507","17425.07031715507","17425.07031715507"
"89022","17991.221403873904","17991.221403873904","17991.221403873904"
"89035","17854.11187187812","17854.11187187812","17854.11187187812"
"89038","18522.65810800311","18522.65810800311","18522.65810800311"
"89057","17842.21739105339","17842.21739105339","17842.21739105339"
"89077","17947.06006870907","17947.06006870907","17947.06006870907"
"89081","17696.22569838495","17696.22569838495","17696.22569838495"
"89084","18303.09862154512","18303.09862154512","18303.09862154512"
"89088","18497.81391869242","18497.81391869242","18497.81391869242"
"89094","18274.819865689868","18274.819865689868","18274.819865689868"
"89101","18126.611819264075","18126.611819264075","18126.611819264075"
"89104","18102.01122533023","18102.01122533023","18102.01122533023"
"89108","17796.847060855813","17796.847060855813","17796.847060855813"
"89116","18009.012212953716","18009.012212953716","18009.012212953716"
"89122","18262.279201437454","18262.279201437454","18262.279201437454"
"89132","18053.38182059607","18053.38182059607","18053.38182059607"
"89142","18357.209675657676","18357.209675657676","18357.209675657676"
"89146","17256.390074786326","17256.390074786326","17256.390074786326"
"89161","18203.796725718727","18203.796725718727","18203.796725718727"
"89165","17787.431501526255","17787.431501526255","17787.431501526255"
"89167","17562.424069236324","17562.424069236324","17562.424069236324"
"89182","17984.73537587413","17984.73537587413","17984.73537587413"
"89195","18083.66421689422","18083.66421689422","18083.66421689422"
"89225","18295.22503557554","18295.22503557554","18295.22503557554"
"89240","17575.377995504496","17575.377995504496","17575.377995504496"
"89260","18053.044831973584","18053.044831973584","18053.044831973584"
"89271","18400.948914751916","18400.948914751916","18400.948914751916"
"89274","17972.288838994344","17972.288838994344","17972.288838994344"
"89328","18329.512747363748","18329.512747363748","18329.512747363748"
"89351","18096.48466730492","18096.48466730492","18096.48466730492"
"89372","18317.09804195804","18317.09804195804","18317.09804195804"
"89380","18021.333420690426","18021.333420690426","18021.333420690426"
"89404","18098.309057747807","18098.309057747807","18098.309057747807"
"89413","18267.518074536572","18267.518074536572","18267.518074536572"
"89435","17573.16195915196","17573.16195915196","17573.16195915196"
"89436","18617.169193611946","18617.169193611946","18617.169193611946"
"89437","17680.26355885781","17680.26355885781","17680.26355885781"
"89441","17815.68722052947","17815.68722052947","17815.68722052947"
"89464","17280.337421411925","17280.337421411925","17280.337421411925"
"89483","18312.82967637918","18312.82967637918","18312.82967637918"
"89494","18012.460664335667","18012.460664335667","18012.460664335667"
"89496","18199.454909118664","18199.454909118664","18199.454909118664"
"89500","18315.59207056832","18315.59207056832","18315.59207056832"
"89502","17754.14448587524","17754.14448587524","17754.14448587524"
"89507","18420.70407534133","18420.70407534133","18420.70407534133"
"89520","17939.05131138306","17939.05131138306","17939.05131138306"
"89525","18043.80581368632","18043.80581368632","18043.80581368632"
"89562","17929.07067865468","17929.07067865468","17929.07067865468"
"89603","18250.240075480076","18250.240075480076","18250.240075480076"
"89606","18294.069387723393","18294.069387723393","18294.069387723393"
"89625","18296.022432872684","18296.022432872684","18296.022432872684"
"89646","17420.646937257192","17420.646937257192","17420.646937257192"
"89652","18406.456331696085","18406.456331696085","18406.456331696085"
"89702","18123.948839188593","18123.948839188593","18123.948839188593"
"89741","18129.176323426575","18129.176323426575","18129.176323426575"
"89779","17714.742099178602","17714.742099178602","17714.742099178602"
"89781","17934.307932789437","17934.307932789437","17934.307932789437"
"89840","17960.19795529471","17960.19795529471","17960.19795529471"
"89842","18036.354888666894","18036.354888666894","18036.354888666894"
"89843","18614.83933630259","18614.83933630259","18614.83933630259"
"89862","17419.235251054502","17419.235251054502","17419.235251054502"
"89863","18051.05477836053","18051.05477836053","18051.05477836053"
"89869","18237.793459873457","18237.793459873457","18237.793459873457"
"89893","17909.536426628925","17909.536426628925","17909.536426628925"
"89912","18226.685137057393","18226.685137057393","18226.685137057393"
"89927","17883.996513930517","17883.996513930517","17883.996513930517"
"89936","18044.718403013656","18044.718403013656","18044.718403013656"
"89939","17614.710594988348","17614.710594988348","17614.710594988348"
"89941","17763.982952935956","17763.982952935956","17763.982952935956"
"89960","17807.91712501388","17807.91712501388","17807.91712501388"
"89987","18085.354526667783","18085.354526667783","18085.354526667783"
"89992","18316.95745451771","18316.95745451771","18316.95745451771"
"90005","17910.70683752359","17910.70683752359","17910.70683752359"
"90022","18109.80776670552","18109.80776670552","18109.80776670552"
"90032","18129.082141996892","18129.082141996892","18129.082141996892"
"90043","17558.066640637146","17558.066640637146","17558.066640637146"
"90072","18533.49197424798","18533.49197424798","18533.49197424798"
"90081","18149.084144910645","18149.084144910645","18149.084144910645"
"90098","17934.198368853373","17934.198368853373","17934.198368853373"
"90107","18159.269210761464","18159.269210761464","18159.269210761464"
"90108","18036.26623748474","18036.26623748474","18036.26623748474"
"90122","17812.12145881896","17812.12145881896","17812.12145881896"
"90123","18160.674759879013","18160.674759879013","18160.674759879013"
"90125","18042.34126892552","18042.34126892552","18042.34126892552"
"90151","17968.849583777337","17968.849583777337","17968.849583777337"
"90165","18342.486605422357","18342.486605422357","18342.486605422357"
"90168","18099.3229466922","18099.3229466922","18099.3229466922"
"90173","18334.207523615274","18334.207523615274","18334.207523615274"
"90177","17929.000340354094","17929.000340354094","17929.000340354094"
"90191","18316.086088467095","18316.086088467095","18316.086088467095"
"90197","18254.364210983465","18254.364210983465","18254.364210983465"
"90212","18107.38901764902","18107.38901764902","18107.38901764902"
"90222","17951.467595820846","17951.467595820846","17951.467595820846"
"90274","18691.778923798425","18691.778923798425","18691.778923798425"
"90277","18257.173267926526","18257.173267926526","18257.173267926526"
"90300","17729.60246506272","17729.60246506272","17729.60246506272"
"90305","17646.508049811302","17646.508049811302","17646.508049811302"
"90340","17888.588476939727","17888.588476939727","17888.588476939727"
"90360","18047.99186993562","18047.99186993562","18047.99186993562"
"90364","18150.695674963925","18150.695674963925","18150.695674963925"
"90410","17778.671122211126","17778.671122211126","17778.671122211126"
"90438","17953.729159257415","17953.729159257415","17953.729159257415"
"90503","18102.358542818292","18102.358542818292","18102.358542818292"
"90549","18203.880814990567","18203.880814990567","18203.880814990567"
"90568","17809.267513653012","17809.267513653012","17809.267513653012"
"90595","18187.396779137533","18187.396779137533","18187.396779137533"
"90664","17999.223690642695","17999.223690642695","17999.223690642695"
"90672","18064.09559290709","18064.09559290709","18064.09559290709"
"90674","18185.079940920194","18185.079940920194","18185.079940920194"
"90677","18299.241711843715","18299.241711843715","18299.241711843715"
"90705","18498.95961818737","18498.95961818737","18498.95961818737"
"90747","17787.076476190476","17787.076476190476","17787.076476190476"
"90787","18380.488360694864","18380.488360694864","18380.488360694864"
"90813","17494.471243062493","17494.471243062493","17494.471243062493"
"90814","18279.055276196024","18279.055276196024","18279.055276196024"
"90824","17832.47792562993","17832.47792562993","17832.47792562993"
"90826","18085.8978958819","18085.8978958819","18085.8978958819"
"90828","18018.84337712288","18018.84337712288","18018.84337712288"
"90853","17904.033991647244","17904.033991647244","17904.033991647244"
"90854","18345.484966616717","18345.484966616717","18345.484966616717"
"90888","17621.983979215234","17621.983979215234","17621.983979215234"
"90894","18168.114307109558","18168.114307109558","18168.114307109558"
"90916","18102.13909620935","18102.13909620935","18102.13909620935"
"90927","18082.299302530802","18082.299302530802","18082.299302530802"
"90931","18095.78858413809","18095.78858413809","18095.78858413809"
"90947","18464.778913725168","18464.778913725168","18464.778913725168"
"90962","18224.400501554002","18224.400501554002","18224.400501554002"
"90974","17871.699392829396","17871.699392829396","17871.699392829396"
"90980","17797.209788683544","17797.209788683544","17797.209788683544"
"90983","17922.094903180157","17922.094903180157","17922.094903180157"
"90999","17928.919406815407","17928.919406815407","17928.919406815407"
"91036","18124.21595790321","18124.21595790321","18124.21595790321"
"91049","17648.952246642246","17648.952246642246","17648.952246642246"
"91078","18007.305906315905","18007.305906315905","18007.305906315905"
"91080","18061.655784160284","18061.655784160284","18061.655784160284"
"91085","18410.509618048618","18410.509618048618","18410.509618048618"
"91110","18048.19132692308","18048.19132692308","18048.19132692308"
"91114","17946.521684593186","17946.521684593186","17946.521684593186"
"91116","18282.35824614275","18282.35824614275","18282.35824614275"
"91123","18209.69742488068","18209.69742488068","18209.69742488068"
"91141","18340.964741425247","18340.964741425247","18340.964741425247"
"91182","18104.07750957376","18104.07750957376","18104.07750957376"
"91184","17730.061093573095","17730.061093573095","17730.061093573095"
"91208","17577.69437917638","17577.69437917638","17577.69437917638"
"91235","18307.127793484295","18307.127793484295","18307.127793484295"
"91248","17815.756287462544","17815.756287462544","17815.756287462544"
"91250","17914.35676060051","17914.35676060051","17914.35676060051"
"91255","18149.91721461872","18149.91721461872","18149.91721461872"
"91273","17875.866023504277","17875.866023504277","17875.866023504277"
"91294","18633.203773698526","18633.203773698526","18633.203773698526"
"91327","18004.858523143525","18004.858523143525","18004.858523143525"
"91340","18380.018635531138","18380.018635531138","18380.018635531138"
"91348","18119.948723887224","18119.948723887224","18119.948723887224"
"91370","18099.47328255078","18099.47328255078","18099.47328255078"
"91387","17669.876445526694","17669.876445526694","17669.876445526694"
"91397","18124.76701598402","18124.76701598402","18124.76701598402"
"91408","17799.832542374294","17799.832542374294","17799.832542374294"
"91423","18328.999942196697","18328.999942196697","18328.999942196697"
"91427","17699.272061216565","17699.272061216565","17699.272061216565"
"91443","18560.579602147853","18560.579602147853","18560.579602147853"
"91456","18383.01911263737","18383.01911263737","18383.01911263737"
"91460","18427.371157897658","18427.371157897658","18427.371157897658"
"91489","18033.299405316902","18033.299405316902","18033.299405316902"
"91509","18321.581929154185","18321.581929154185","18321.581929154185"
"91540","18456.564833111333","18456.564833111333","18456.564833111333"
"91551","18319.64538458764","18319.64538458764","18319.64538458764"
"91565","17940.462642968145","17940.462642968145","17940.462642968145"
"91587","18451.002626706628","18451.002626706628","18451.002626706628"
"91592","18167.991581612838","18167.991581612838","18167.991581612838"
"91610","18282.558524669774","18282.558524669774","18282.558524669774"
"91623","17784.883321262074","17784.883321262074","17784.883321262074"
"91626","18216.111211760464","18216.111211760464","18216.111211760464"
"91627","17920.80066627817","17920.80066627817","17920.80066627817"
"91641","18472.88609365635","18472.88609365635","18472.88609365635"
"91657","18232.272431596186","18232.272431596186","18232.272431596186"
"91660","18184.404225441227","18184.404225441227","18184.404225441227"
"91672","17638.52277430902","17638.52277430902","17638.52277430902"
"91706","18412.991453324456","18412.991453324456","18412.991453324456"
"91720","18163.543903957157","18163.543903957157","18163.543903957157"
"91742","18132.489387057387","18132.489387057387","18132.489387057387"
"91762","18246.321893051394","18246.321893051394","18246.321893051394"
"91765","18163.066050754802","18163.066050754802","18163.066050754802"
"91791","17916.838294982794","17916.838294982794","17916.838294982794"
"91802","18081.614229964485","18081.614229964485","18081.614229964485"
"91810","18041.692935675437","18041.692935675437","18041.692935675437"
"91823","17715.064239260737","17715.064239260737","17715.064239260737"
"91831","18034.152662892662","18034.152662892662","18034.152662892662"
"91839","18378.076996198248","18378.076996198248","18378.076996198248"
"91850","18391.77507955933","18391.77507955933","18391.77507955933"
"91862","17725.623100788103","17725.623100788103","17725.623100788103"
"91868","18022.356689060944","18022.356689060944","18022.356689060944"
"91875","17684.476108752362","17684.476108752362","17684.476108752362"
"91891","17569.605984987236","17569.605984987236","17569.605984987236"
"91892","17990.363544649794","17990.363544649794","17990.363544649794"
"91920","18109.824964563217","18109.824964563217","18109.824964563217"
"91929","17874.6512004662","17874.6512004662","17874.6512004662"
"91934","18102.62562845488","18102.62562845488","18102.62562845488"
"91946","18331.81413788989","18331.81413788989","18331.81413788989"
"91950","17938.478831751585","17938.478831751585","17938.478831751585"
"91992","17712.08829828505","17712.08829828505","17712.08829828505"
"91996","17853.985404040402","17853.985404040402","17853.985404040402"
"92001","18511.810753302256","18511.810753302256","18511.810753302256"
"92023","18009.956105672107","18009.956105672107","18009.956105672107"
"92030","18158.26163980464","18158.26163980464","18158.26163980464"
"92041","18466.423842019096","18466.423842019096","18466.423842019096"
"92074","17702.99375618826","17702.99375618826","17702.99375618826"
"92081","17979.919164973915","17979.919164973915","17979.919164973915"
"92102","17624.953388139642","17624.953388139642","17624.953388139642"
"92103","17859.386124347875","17859.386124347875","17859.386124347875"
"92106","18211.485277333777","18211.485277333777","18211.485277333777"
"92107","18187.912412531914","18187.912412531914","18187.912412531914"
"92112","17859.433282384285","17859.433282384285","17859.433282384285"
"92143","17859.271091380848","17859.271091380848","17859.271091380848"
