"Step","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MIN","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MAX"
"80554","16722.51953125","16722.51953125","16722.51953125"
"80566","17183.91015625","17183.91015625","17183.91015625"
"80575","17173.318359375","17173.318359375","17173.318359375"
"80589","16945.3671875","16945.3671875","16945.3671875"
"80592","17242.251953125","17242.251953125","17242.251953125"
"80595","17125.080078125","17125.080078125","17125.080078125"
"80602","16676.88671875","16676.88671875","16676.88671875"
"80616","17008.2734375","17008.2734375","17008.2734375"
"80619","17074.32421875","17074.32421875","17074.32421875"
"80645","16944.56640625","16944.56640625","16944.56640625"
"80661","16982.703125","16982.703125","16982.703125"
"80664","16681.673828125","16681.673828125","16681.673828125"
"80674","16948.970703125","16948.970703125","16948.970703125"
"80683","16907.453125","16907.453125","16907.453125"
"80684","16917.890625","16917.890625","16917.890625"
"80689","17563.421875","17563.421875","17563.421875"
"80701","17164.828125","17164.828125","17164.828125"
"80707","17367.9609375","17367.9609375","17367.9609375"
"80729","16949.046875","16949.046875","16949.046875"
"80736","17289.41015625","17289.41015625","17289.41015625"
"80769","16843.69140625","16843.69140625","16843.69140625"
"80779","16723.181640625","16723.181640625","16723.181640625"
"80784","17015.8671875","17015.8671875","17015.8671875"
"80785","17215.0625","17215.0625","17215.0625"
"80795","16830.875","16830.875","16830.875"
"80812","17423.85546875","17423.85546875","17423.85546875"
"80816","16802.154296875","16802.154296875","16802.154296875"
"80817","17094.63671875","17094.63671875","17094.63671875"
"80818","17515.96484375","17515.96484375","17515.96484375"
"80870","17100.3359375","17100.3359375","17100.3359375"
"80886","16457.857421875","16457.857421875","16457.857421875"
"80927","16815.25","16815.25","16815.25"
"80942","17176.796875","17176.796875","17176.796875"
"80944","16710.78125","16710.78125","16710.78125"
"80952","16608.828125","16608.828125","16608.828125"
"80954","16872.6796875","16872.6796875","16872.6796875"
"80988","16676.46484375","16676.46484375","16676.46484375"
"81025","16456.892578125","16456.892578125","16456.892578125"
"81028","16564.0625","16564.0625","16564.0625"
"81030","17257.16796875","17257.16796875","17257.16796875"
"81035","16579.67578125","16579.67578125","16579.67578125"
"81036","16834.71875","16834.71875","16834.71875"
"81039","16776.517578125","16776.517578125","16776.517578125"
"81041","16217.0859375","16217.0859375","16217.0859375"
"81046","17130.1328125","17130.1328125","17130.1328125"
"81048","17312.171875","17312.171875","17312.171875"
"81052","17239.2890625","17239.2890625","17239.2890625"
"81068","17041.984375","17041.984375","17041.984375"
"81077","17286.5859375","17286.5859375","17286.5859375"
"81099","16470","16470","16470"
"81133","17221.705078125","17221.705078125","17221.705078125"
"81137","17354.92578125","17354.92578125","17354.92578125"
"81139","16647.755859375","16647.755859375","16647.755859375"
"81149","16939.296875","16939.296875","16939.296875"
"81152","16627.681640625","16627.681640625","16627.681640625"
"81155","16710.64453125","16710.64453125","16710.64453125"
"81178","16996.888671875","16996.888671875","16996.888671875"
"81184","17269.638671875","17269.638671875","17269.638671875"
"81185","16890.08984375","16890.08984375","16890.08984375"
"81188","17539.9921875","17539.9921875","17539.9921875"
"81191","17845.6015625","17845.6015625","17845.6015625"
"81197","17248.28515625","17248.28515625","17248.28515625"
"81200","16872.09375","16872.09375","16872.09375"
"81203","16518.080078125","16518.080078125","16518.080078125"
"81215","17188.703125","17188.703125","17188.703125"
"81270","16626.0078125","16626.0078125","16626.0078125"
"81273","16831.7578125","16831.7578125","16831.7578125"
"81277","17392.5859375","17392.5859375","17392.5859375"
"81280","16900.974609375","16900.974609375","16900.974609375"
"81291","17332.93359375","17332.93359375","17332.93359375"
"81298","17324.302734375","17324.302734375","17324.302734375"
"81311","16962.2109375","16962.2109375","16962.2109375"
"81325","17272.30078125","17272.30078125","17272.30078125"
"81331","17024.2265625","17024.2265625","17024.2265625"
"81344","16349.26171875","16349.26171875","16349.26171875"
"81346","16457.5078125","16457.5078125","16457.5078125"
"81347","17448.41015625","17448.41015625","17448.41015625"
"81358","17142.53515625","17142.53515625","17142.53515625"
"81370","17110.8515625","17110.8515625","17110.8515625"
"81374","16513.890625","16513.890625","16513.890625"
"81402","16945.53515625","16945.53515625","16945.53515625"
"81410","16950.3828125","16950.3828125","16950.3828125"
"81412","16996.48046875","16996.48046875","16996.48046875"
"81419","17152.7109375","17152.7109375","17152.7109375"
"81436","17510.6640625","17510.6640625","17510.6640625"
"81442","17349.1796875","17349.1796875","17349.1796875"
"81452","16952.96484375","16952.96484375","16952.96484375"
"81463","16899.8671875","16899.8671875","16899.8671875"
"81464","16860.02734375","16860.02734375","16860.02734375"
"81475","17078.875","17078.875","17078.875"
"81477","16350.998046875","16350.998046875","16350.998046875"
"81480","17104.375","17104.375","17104.375"
"81481","17143.076171875","17143.076171875","17143.076171875"
"81491","16617.40234375","16617.40234375","16617.40234375"
"81496","17028.2890625","17028.2890625","17028.2890625"
"81518","16908.96484375","16908.96484375","16908.96484375"
"81534","16893.7421875","16893.7421875","16893.7421875"
"81542","17243.7265625","17243.7265625","17243.7265625"
"81547","17613.05078125","17613.05078125","17613.05078125"
"81553","16858.3125","16858.3125","16858.3125"
"81555","16925.6484375","16925.6484375","16925.6484375"
"81564","16758.30078125","16758.30078125","16758.30078125"
"81567","16950.02734375","16950.02734375","16950.02734375"
"81577","16898.484375","16898.484375","16898.484375"
"81582","17236.755859375","17236.755859375","17236.755859375"
"81595","16744.27734375","16744.27734375","16744.27734375"
"81599","16952.39453125","16952.39453125","16952.39453125"
"81629","16736.18359375","16736.18359375","16736.18359375"
"81632","16831.83203125","16831.83203125","16831.83203125"
"81633","16881.0390625","16881.0390625","16881.0390625"
"81658","16954.63671875","16954.63671875","16954.63671875"
"81660","16921.171875","16921.171875","16921.171875"
"81667","16689.37890625","16689.37890625","16689.37890625"
"81668","16828.37109375","16828.37109375","16828.37109375"
"81702","17050.921875","17050.921875","17050.921875"
"81707","17373.609375","17373.609375","17373.609375"
"81709","16942.52734375","16942.52734375","16942.52734375"
"81717","16550.45703125","16550.45703125","16550.45703125"
"81721","17005.482421875","17005.482421875","17005.482421875"
"81724","16660.34375","16660.34375","16660.34375"
"81742","16979.81640625","16979.81640625","16979.81640625"
"81743","16704.40234375","16704.40234375","16704.40234375"
"81761","16909.93359375","16909.93359375","16909.93359375"
"81762","17245.7578125","17245.7578125","17245.7578125"
"81770","17096.21484375","17096.21484375","17096.21484375"
"81777","17014.26171875","17014.26171875","17014.26171875"
"81794","17370.826171875","17370.826171875","17370.826171875"
"81796","16988.408203125","16988.408203125","16988.408203125"
"81809","16614.6328125","16614.6328125","16614.6328125"
"81819","17126.3125","17126.3125","17126.3125"
"81825","16894.912109375","16894.912109375","16894.912109375"
"81840","16756.171875","16756.171875","16756.171875"
"81854","17075.30859375","17075.30859375","17075.30859375"
"81856","16931.015625","16931.015625","16931.015625"
"81870","16967.38671875","16967.38671875","16967.38671875"
"81883","17510.611328125","17510.611328125","17510.611328125"
"81884","17197.4453125","17197.4453125","17197.4453125"
"81886","17141.1953125","17141.1953125","17141.1953125"
"81889","17028.912109375","17028.912109375","17028.912109375"
"81890","16899.37109375","16899.37109375","16899.37109375"
"81893","17124.1171875","17124.1171875","17124.1171875"
"81940","16672.58984375","16672.58984375","16672.58984375"
"81943","16885.18359375","16885.18359375","16885.18359375"
"81948","16681.97265625","16681.97265625","16681.97265625"
"81968","17209.296875","17209.296875","17209.296875"
"81981","17174.14453125","17174.14453125","17174.14453125"
"81994","16843.171875","16843.171875","16843.171875"
"82011","16615.9140625","16615.9140625","16615.9140625"
"82017","17155.21484375","17155.21484375","17155.21484375"
"82024","16960.58984375","16960.58984375","16960.58984375"
"82031","17261.51953125","17261.51953125","17261.51953125"
"82056","16929.4609375","16929.4609375","16929.4609375"
"82077","17214.63671875","17214.63671875","17214.63671875"
"82085","16643.51953125","16643.51953125","16643.51953125"
"82087","16937.82421875","16937.82421875","16937.82421875"
"82088","16909.775390625","16909.775390625","16909.775390625"
"82089","17008.80078125","17008.80078125","17008.80078125"
"82096","16940.67578125","16940.67578125","16940.67578125"
"82103","17053.55078125","17053.55078125","17053.55078125"
"82109","17144.912109375","17144.912109375","17144.912109375"
"82113","17032.3671875","17032.3671875","17032.3671875"
"82126","17134.64453125","17134.64453125","17134.64453125"
"82168","17102.931640625","17102.931640625","17102.931640625"
"82175","17210.4140625","17210.4140625","17210.4140625"
"82179","17138.6328125","17138.6328125","17138.6328125"
"82181","16986.408203125","16986.408203125","16986.408203125"
"82189","17523.80078125","17523.80078125","17523.80078125"
"82195","16754.40234375","16754.40234375","16754.40234375"
"82196","16660.91796875","16660.91796875","16660.91796875"
"82213","17134.25390625","17134.25390625","17134.25390625"
"82214","17357.48828125","17357.48828125","17357.48828125"
"82219","17062.43359375","17062.43359375","17062.43359375"
"82227","16679.84375","16679.84375","16679.84375"
"82249","17265.265625","17265.265625","17265.265625"
"82250","16993.71875","16993.71875","16993.71875"
"82252","17274.96484375","17274.96484375","17274.96484375"
"82286","17031.79296875","17031.79296875","17031.79296875"
"82295","17048.66015625","17048.66015625","17048.66015625"
"82310","17021.767578125","17021.767578125","17021.767578125"
"82334","17203.521484375","17203.521484375","17203.521484375"
"82342","17479.4296875","17479.4296875","17479.4296875"
"82344","16499.998046875","16499.998046875","16499.998046875"
"82346","16918.6015625","16918.6015625","16918.6015625"
"82353","17227.22265625","17227.22265625","17227.22265625"
"82362","17376.189453125","17376.189453125","17376.189453125"
"82363","16508.453125","16508.453125","16508.453125"
"82373","17108.7890625","17108.7890625","17108.7890625"
"82374","17355.9765625","17355.9765625","17355.9765625"
"82381","16722.890625","16722.890625","16722.890625"
"82391","16568.015625","16568.015625","16568.015625"
"82400","16927.28125","16927.28125","16927.28125"
"82421","16839.86328125","16839.86328125","16839.86328125"
"82430","16648.9609375","16648.9609375","16648.9609375"
"82434","17141.2578125","17141.2578125","17141.2578125"
"82439","16979.796875","16979.796875","16979.796875"
"82448","16702","16702","16702"
"82452","17069.853515625","17069.853515625","17069.853515625"
"82468","17199.7890625","17199.7890625","17199.7890625"
"82472","17083.3203125","17083.3203125","17083.3203125"
"82473","16559.005859375","16559.005859375","16559.005859375"
"82487","16914.296875","16914.296875","16914.296875"
"82490","17078.734375","17078.734375","17078.734375"
"82497","16909.326171875","16909.326171875","16909.326171875"
"82500","17169.23828125","17169.23828125","17169.23828125"
"82505","16859.48046875","16859.48046875","16859.48046875"
"82515","17101.5859375","17101.5859375","17101.5859375"
"82517","17185.9453125","17185.9453125","17185.9453125"
"82523","16960.01171875","16960.01171875","16960.01171875"
"82525","17147.158203125","17147.158203125","17147.158203125"
"82542","16506.953125","16506.953125","16506.953125"
"82543","16914.37890625","16914.37890625","16914.37890625"
"82553","17536.140625","17536.140625","17536.140625"
"82557","16881.171875","16881.171875","16881.171875"
"82564","16604.921875","16604.921875","16604.921875"
"82568","17025.03515625","17025.03515625","17025.03515625"
"82574","16943.076171875","16943.076171875","16943.076171875"
"82585","17260.50390625","17260.50390625","17260.50390625"
"82589","16856.796875","16856.796875","16856.796875"
"82592","16585.08203125","16585.08203125","16585.08203125"
"82593","16698.0390625","16698.0390625","16698.0390625"
"82598","16623.845703125","16623.845703125","16623.845703125"
"82603","16874.296875","16874.296875","16874.296875"
"82610","17386.046875","17386.046875","17386.046875"
"82627","16940.796875","16940.796875","16940.796875"
"82646","16288.5986328125","16288.5986328125","16288.5986328125"
"82678","16527.171875","16527.171875","16527.171875"
"82681","16878.650390625","16878.650390625","16878.650390625"
"82683","16729.1875","16729.1875","16729.1875"
"82686","16559.48828125","16559.48828125","16559.48828125"
"82703","16889.125","16889.125","16889.125"
"82726","17125.84765625","17125.84765625","17125.84765625"
"82751","16339.609375","16339.609375","16339.609375"
"82753","16933.48828125","16933.48828125","16933.48828125"
"82770","17063.505859375","17063.505859375","17063.505859375"
"82773","17101.966796875","17101.966796875","17101.966796875"
"82790","17256.046875","17256.046875","17256.046875"
"82806","17085.88671875","17085.88671875","17085.88671875"
"82831","16950.443359375","16950.443359375","16950.443359375"
"82833","16817.65234375","16817.65234375","16817.65234375"
"82842","17235.02734375","17235.02734375","17235.02734375"
"82871","17486.5","17486.5","17486.5"
"82925","16791.7578125","16791.7578125","16791.7578125"
"82936","17165.58984375","17165.58984375","17165.58984375"
"82937","17316.94140625","17316.94140625","17316.94140625"
"82954","17265.03515625","17265.03515625","17265.03515625"
"82961","16692.0546875","16692.0546875","16692.0546875"
"82973","16704.12109375","16704.12109375","16704.12109375"
"83011","17319","17319","17319"
"83018","17201.876953125","17201.876953125","17201.876953125"
"83033","16999.0546875","16999.0546875","16999.0546875"
"83037","16697.904296875","16697.904296875","16697.904296875"
"83039","16510.451171875","16510.451171875","16510.451171875"
"83045","17423.34765625","17423.34765625","17423.34765625"
"83049","16867.0625","16867.0625","16867.0625"
"83083","16670.580078125","16670.580078125","16670.580078125"
"83115","16710.625","16710.625","16710.625"
"83117","17205.4296875","17205.4296875","17205.4296875"
"83120","17170.3359375","17170.3359375","17170.3359375"
"83121","17252.5","17252.5","17252.5"
"83122","17042.421875","17042.421875","17042.421875"
"83123","16612.630859375","16612.630859375","16612.630859375"
"83124","16459.482421875","16459.482421875","16459.482421875"
"83128","16465.02734375","16465.02734375","16465.02734375"
"83134","17130.75","17130.75","17130.75"
"83142","16433.427734375","16433.427734375","16433.427734375"
"83149","16956.21875","16956.21875","16956.21875"
"83153","17521.421875","17521.421875","17521.421875"
"83161","16773.71484375","16773.71484375","16773.71484375"
"83171","17308.3984375","17308.3984375","17308.3984375"
"83178","16652.685546875","16652.685546875","16652.685546875"
"83179","17218.294921875","17218.294921875","17218.294921875"
"83186","17244.32421875","17244.32421875","17244.32421875"
"83191","17354.787109375","17354.787109375","17354.787109375"
"83212","16694.015625","16694.015625","16694.015625"
"83217","17061.08984375","17061.08984375","17061.08984375"
"83237","16573.74609375","16573.74609375","16573.74609375"
"83248","17443.4921875","17443.4921875","17443.4921875"
"83259","16979.109375","16979.109375","16979.109375"
"83269","17318.478515625","17318.478515625","17318.478515625"
"83273","17129.666015625","17129.666015625","17129.666015625"
"83281","17309.818359375","17309.818359375","17309.818359375"
"83291","16741.046875","16741.046875","16741.046875"
"83293","17247.365234375","17247.365234375","17247.365234375"
"83297","16991.84765625","16991.84765625","16991.84765625"
"83299","17249.1015625","17249.1015625","17249.1015625"
"83301","16949.16796875","16949.16796875","16949.16796875"
"83304","17133.02734375","17133.02734375","17133.02734375"
"83313","17058.625","17058.625","17058.625"
"83317","16915.7265625","16915.7265625","16915.7265625"
"83333","16927.896484375","16927.896484375","16927.896484375"
"83341","17626.24609375","17626.24609375","17626.24609375"
"83356","16866.56640625","16866.56640625","16866.56640625"
"83360","16987.73046875","16987.73046875","16987.73046875"
"83374","17114.5546875","17114.5546875","17114.5546875"
"83376","16641.26171875","16641.26171875","16641.26171875"
"83379","16482.876953125","16482.876953125","16482.876953125"
"83399","17162.91796875","17162.91796875","17162.91796875"
"83408","16893.74609375","16893.74609375","16893.74609375"
"83422","16804.884765625","16804.884765625","16804.884765625"
"83428","16810.994140625","16810.994140625","16810.994140625"
"83440","16760.6875","16760.6875","16760.6875"
"83442","17252.578125","17252.578125","17252.578125"
"83443","17173.43359375","17173.43359375","17173.43359375"
"83444","16880.87109375","16880.87109375","16880.87109375"
"83461","16589.294921875","16589.294921875","16589.294921875"
"83469","16995.78125","16995.78125","16995.78125"
"83472","17461.84375","17461.84375","17461.84375"
"83480","17019.16015625","17019.16015625","17019.16015625"
"83494","16681.3671875","16681.3671875","16681.3671875"
"83498","16424.833984375","16424.833984375","16424.833984375"
"83501","17193.87890625","17193.87890625","17193.87890625"
"83504","16845.9609375","16845.9609375","16845.9609375"
"83505","16674.712890625","16674.712890625","16674.712890625"
"83507","17020.716796875","17020.716796875","17020.716796875"
"83510","17474.9296875","17474.9296875","17474.9296875"
"83512","17135.015625","17135.015625","17135.015625"
"83513","16862.962890625","16862.962890625","16862.962890625"
"83517","16724.240234375","16724.240234375","16724.240234375"
"83523","16805.94140625","16805.94140625","16805.94140625"
"83537","16806.818359375","16806.818359375","16806.818359375"
"83540","17435.58984375","17435.58984375","17435.58984375"
"83541","17109.755859375","17109.755859375","17109.755859375"
"83546","16804.703125","16804.703125","16804.703125"
"83571","16572.64453125","16572.64453125","16572.64453125"
"83579","16804.125","16804.125","16804.125"
"83597","16849.365234375","16849.365234375","16849.365234375"
"83601","17287.708984375","17287.708984375","17287.708984375"
"83615","17229.7421875","17229.7421875","17229.7421875"
"83616","17194.408203125","17194.408203125","17194.408203125"
"83621","17433.96875","17433.96875","17433.96875"
"83641","16859.421875","16859.421875","16859.421875"
"83668","17248.080078125","17248.080078125","17248.080078125"
"83679","17072.3203125","17072.3203125","17072.3203125"
"83686","16609.623046875","16609.623046875","16609.623046875"
"83689","17039.013671875","17039.013671875","17039.013671875"
"83701","17597.501953125","17597.501953125","17597.501953125"
"83710","17198.791015625","17198.791015625","17198.791015625"
"83714","17375.046875","17375.046875","17375.046875"
"83729","16752.712890625","16752.712890625","16752.712890625"
"83733","17083.55078125","17083.55078125","17083.55078125"
"83734","17024.95703125","17024.95703125","17024.95703125"
"83741","17028.38671875","17028.38671875","17028.38671875"
"83752","17280.287109375","17280.287109375","17280.287109375"
"83753","16844.484375","16844.484375","16844.484375"
"83774","17333.29296875","17333.29296875","17333.29296875"
"83778","16763.4453125","16763.4453125","16763.4453125"
"83787","16869.05859375","16869.05859375","16869.05859375"
"83790","17258.16015625","17258.16015625","17258.16015625"
"83794","16663.8046875","16663.8046875","16663.8046875"
"83798","17290.09375","17290.09375","17290.09375"
"83801","16931.568359375","16931.568359375","16931.568359375"
"83803","16928.46484375","16928.46484375","16928.46484375"
"83808","17647.02734375","17647.02734375","17647.02734375"
"83814","17444.2734375","17444.2734375","17444.2734375"
"83819","17378.78515625","17378.78515625","17378.78515625"
"83829","17227.1328125","17227.1328125","17227.1328125"
"83833","16976.919921875","16976.919921875","16976.919921875"
"83845","17188.69140625","17188.69140625","17188.69140625"
"83851","16253.3583984375","16253.3583984375","16253.3583984375"
"83854","16434.28125","16434.28125","16434.28125"
"83879","17006.78125","17006.78125","17006.78125"
"83898","16609.048828125","16609.048828125","16609.048828125"
"83907","16672.134765625","16672.134765625","16672.134765625"
"83915","16749.828125","16749.828125","16749.828125"
"83921","16650.2265625","16650.2265625","16650.2265625"
"83947","16810.375","16810.375","16810.375"
"83953","16673.33203125","16673.33203125","16673.33203125"
"83998","17677.908203125","17677.908203125","17677.908203125"
"84008","16833.056640625","16833.056640625","16833.056640625"
"84014","16387.5703125","16387.5703125","16387.5703125"
"84028","16614.318359375","16614.318359375","16614.318359375"
"84034","16704.53125","16704.53125","16704.53125"
"84064","16936.318359375","16936.318359375","16936.318359375"
"84080","16873.265625","16873.265625","16873.265625"
"84085","16960.62890625","16960.62890625","16960.62890625"
"84089","16967.921875","16967.921875","16967.921875"
"84090","17125.90234375","17125.90234375","17125.90234375"
"84103","17244.326171875","17244.326171875","17244.326171875"
"84116","16765.69921875","16765.69921875","16765.69921875"
"84123","16853.78515625","16853.78515625","16853.78515625"
"84126","16728.54296875","16728.54296875","16728.54296875"
"84132","17148.8671875","17148.8671875","17148.8671875"
"84143","17153.70703125","17153.70703125","17153.70703125"
"84145","16762.72265625","16762.72265625","16762.72265625"
"84146","16786.080078125","16786.080078125","16786.080078125"
"84157","16795.140625","16795.140625","16795.140625"
"84167","17452.0390625","17452.0390625","17452.0390625"
"84169","17456.84765625","17456.84765625","17456.84765625"
"84173","16821.1171875","16821.1171875","16821.1171875"
"84189","16755.9375","16755.9375","16755.9375"
"84204","17220.30859375","17220.30859375","17220.30859375"
"84217","16758.287109375","16758.287109375","16758.287109375"
"84231","16684.62890625","16684.62890625","16684.62890625"
"84241","17105.546875","17105.546875","17105.546875"
"84254","17471.984375","17471.984375","17471.984375"
"84256","16926.9140625","16926.9140625","16926.9140625"
"84259","16768.072265625","16768.072265625","16768.072265625"
"84269","17513.90625","17513.90625","17513.90625"
"84287","17303.0625","17303.0625","17303.0625"
"84298","17328.634765625","17328.634765625","17328.634765625"
"84331","16476.35546875","16476.35546875","16476.35546875"
"84363","17033.078125","17033.078125","17033.078125"
"84371","16764.24609375","16764.24609375","16764.24609375"
"84385","17348.81640625","17348.81640625","17348.81640625"
"84386","17238.64453125","17238.64453125","17238.64453125"
"84393","17374.908203125","17374.908203125","17374.908203125"
"84396","17319.265625","17319.265625","17319.265625"
"84410","17192.3984375","17192.3984375","17192.3984375"
"84426","17040.84765625","17040.84765625","17040.84765625"
"84437","17447.0390625","17447.0390625","17447.0390625"
"84450","17032.841796875","17032.841796875","17032.841796875"
"84463","16856.814453125","16856.814453125","16856.814453125"
"84465","16948.7421875","16948.7421875","16948.7421875"
"84470","16937.58203125","16937.58203125","16937.58203125"
"84475","17043.119140625","17043.119140625","17043.119140625"
"84494","17238.921875","17238.921875","17238.921875"
"84496","17291.49609375","17291.49609375","17291.49609375"
"84510","17506.1953125","17506.1953125","17506.1953125"
"84521","17024.83203125","17024.83203125","17024.83203125"
"84525","17050.583984375","17050.583984375","17050.583984375"
"84527","17400.396484375","17400.396484375","17400.396484375"
"84530","16837.03515625","16837.03515625","16837.03515625"
"84535","17385.83984375","17385.83984375","17385.83984375"
"84537","16469.49609375","16469.49609375","16469.49609375"
"84543","17423.279296875","17423.279296875","17423.279296875"
"84544","16723.29296875","16723.29296875","16723.29296875"
"84560","17318.71484375","17318.71484375","17318.71484375"
"84569","16171.271484375","16171.271484375","16171.271484375"
"84607","17061.14453125","17061.14453125","17061.14453125"
"84611","16901.833984375","16901.833984375","16901.833984375"
"84616","16738.455078125","16738.455078125","16738.455078125"
"84629","16917.78515625","16917.78515625","16917.78515625"
"84646","17362.72265625","17362.72265625","17362.72265625"
"84648","16835.552734375","16835.552734375","16835.552734375"
"84651","16967.796875","16967.796875","16967.796875"
"84658","16604.48046875","16604.48046875","16604.48046875"
"84659","17143.58984375","17143.58984375","17143.58984375"
"84668","17506.78125","17506.78125","17506.78125"
"84670","17337.572265625","17337.572265625","17337.572265625"
"84705","17586.06640625","17586.06640625","17586.06640625"
"84708","17294.412109375","17294.412109375","17294.412109375"
"84728","17062.162109375","17062.162109375","17062.162109375"
"84731","16661.28515625","16661.28515625","16661.28515625"
"84738","17149.58984375","17149.58984375","17149.58984375"
"84747","16558.41796875","16558.41796875","16558.41796875"
"84767","16414.70703125","16414.70703125","16414.70703125"
"84771","16698.08203125","16698.08203125","16698.08203125"
"84783","16773.47265625","16773.47265625","16773.47265625"
"84790","17088.89453125","17088.89453125","17088.89453125"
"84813","17103.21875","17103.21875","17103.21875"
"84825","17315.908203125","17315.908203125","17315.908203125"
"84829","16574.6796875","16574.6796875","16574.6796875"
"84831","16338.84375","16338.84375","16338.84375"
"84836","17208.046875","17208.046875","17208.046875"
"84842","17607.236328125","17607.236328125","17607.236328125"
"84850","16521.224609375","16521.224609375","16521.224609375"
"84882","16967.36328125","16967.36328125","16967.36328125"
"84889","16945.40625","16945.40625","16945.40625"
"84906","16945.9453125","16945.9453125","16945.9453125"
"84923","17437.765625","17437.765625","17437.765625"
"84926","16982.705078125","16982.705078125","16982.705078125"
"84942","16890.615234375","16890.615234375","16890.615234375"
"84957","16974.591796875","16974.591796875","16974.591796875"
"84963","16994.20703125","16994.20703125","16994.20703125"
"84991","17074.814453125","17074.814453125","17074.814453125"
"84998","17561.89453125","17561.89453125","17561.89453125"
"85007","17594.376953125","17594.376953125","17594.376953125"
"85014","17151.5","17151.5","17151.5"
"85021","16626.9375","16626.9375","16626.9375"
"85061","17053.00390625","17053.00390625","17053.00390625"
"85062","17186.66015625","17186.66015625","17186.66015625"
"85063","16556.36328125","16556.36328125","16556.36328125"
"85068","16913.18359375","16913.18359375","16913.18359375"
"85077","16612.787109375","16612.787109375","16612.787109375"
"85099","17382.30078125","17382.30078125","17382.30078125"
"85110","17137.76953125","17137.76953125","17137.76953125"
"85117","16667.955078125","16667.955078125","16667.955078125"
"85120","16688.54296875","16688.54296875","16688.54296875"
"85152","17085.8515625","17085.8515625","17085.8515625"
"85160","16879.390625","16879.390625","16879.390625"
"85162","17236.59375","17236.59375","17236.59375"
"85164","17078.89453125","17078.89453125","17078.89453125"
"85176","16963.509765625","16963.509765625","16963.509765625"
"85192","17156.478515625","17156.478515625","17156.478515625"
"85239","16679.62890625","16679.62890625","16679.62890625"
"85245","17140.40234375","17140.40234375","17140.40234375"
"85247","16941.7421875","16941.7421875","16941.7421875"
"85253","17014.751953125","17014.751953125","17014.751953125"
"85271","16987.66015625","16987.66015625","16987.66015625"
"85273","17187.3203125","17187.3203125","17187.3203125"
"85288","17285.30859375","17285.30859375","17285.30859375"
"85314","17065.333984375","17065.333984375","17065.333984375"
"85318","16953.7421875","16953.7421875","16953.7421875"
"85321","17229.65625","17229.65625","17229.65625"
"85329","16706.75","16706.75","16706.75"
"85352","16960.021484375","16960.021484375","16960.021484375"
"85366","16877.828125","16877.828125","16877.828125"
"85381","17406.71875","17406.71875","17406.71875"
"85409","17320.3203125","17320.3203125","17320.3203125"
"85432","16734.328125","16734.328125","16734.328125"
"85433","17252.36328125","17252.36328125","17252.36328125"
"85445","16912.435546875","16912.435546875","16912.435546875"
"85452","16611.80078125","16611.80078125","16611.80078125"
"85459","16843.10546875","16843.10546875","16843.10546875"
"85460","17136.298828125","17136.298828125","17136.298828125"
"85482","16696.484375","16696.484375","16696.484375"
"85485","17119.01171875","17119.01171875","17119.01171875"
"85511","16986.7109375","16986.7109375","16986.7109375"
"85525","16855.0234375","16855.0234375","16855.0234375"
"85534","17681.36328125","17681.36328125","17681.36328125"
"85551","16573.7265625","16573.7265625","16573.7265625"
"85578","17085.50390625","17085.50390625","17085.50390625"
"85599","16656.884765625","16656.884765625","16656.884765625"
"85603","16622.5625","16622.5625","16622.5625"
"85620","16782.6953125","16782.6953125","16782.6953125"
"85632","16873.0234375","16873.0234375","16873.0234375"
"85661","17210.203125","17210.203125","17210.203125"
"85666","17365.5078125","17365.5078125","17365.5078125"
"85679","17628.94140625","17628.94140625","17628.94140625"
"85689","17398.0625","17398.0625","17398.0625"
"85692","17012.7578125","17012.7578125","17012.7578125"
"85719","16926.9765625","16926.9765625","16926.9765625"
"85723","17116.537109375","17116.537109375","17116.537109375"
"85745","17302.509765625","17302.509765625","17302.509765625"
"85750","16758.16796875","16758.16796875","16758.16796875"
"85754","17157.65234375","17157.65234375","17157.65234375"
"85761","17074.64453125","17074.64453125","17074.64453125"
"85771","17122.98828125","17122.98828125","17122.98828125"
"85776","16883.7578125","16883.7578125","16883.7578125"
"85779","16898.03515625","16898.03515625","16898.03515625"
"85780","16523.99609375","16523.99609375","16523.99609375"
"85787","17158.8125","17158.8125","17158.8125"
"85796","17107.9453125","17107.9453125","17107.9453125"
"85817","17100.5390625","17100.5390625","17100.5390625"
"85844","17089.8671875","17089.8671875","17089.8671875"
"85861","16626.919921875","16626.919921875","16626.919921875"
"85871","17253.3671875","17253.3671875","17253.3671875"
"85904","17324.66796875","17324.66796875","17324.66796875"
"85909","17235.7265625","17235.7265625","17235.7265625"
"85927","16521.125","16521.125","16521.125"
"85930","17287.58203125","17287.58203125","17287.58203125"
"85968","17265.9375","17265.9375","17265.9375"
"85986","16981.48828125","16981.48828125","16981.48828125"
"85990","16944.8203125","16944.8203125","16944.8203125"
"85992","16812.509765625","16812.509765625","16812.509765625"
"85997","16828.53125","16828.53125","16828.53125"
"86004","16721.77734375","16721.77734375","16721.77734375"
"86006","16863.83984375","16863.83984375","16863.83984375"
"86021","16902.400390625","16902.400390625","16902.400390625"
"86054","16942.03515625","16942.03515625","16942.03515625"
"86061","17271.74609375","17271.74609375","17271.74609375"
